rank,ticker,sector,value_rank_score,score_value,score_safety,score_profit,penalty,total_score,debt_free_flag,net_cash_flag,net_cash_status,is_high_growth,debt_to_equity_ratio,market_cap,cap_size,dividend_yield,eps,bps,revenue,revenue_growth_rate,operating_income,operating_margin,net_income,gross_profit,cost_of_revenue,sga,ordinary_income,pretax_income,tax_provision,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,total_liabilities,equity,total_debt,cash,beginning_cash_balance,operating_cash_flow,investing_cash_flow,financing_cash_flow,end_cash_value,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,score_growth
50,4251,素材・化学,47.547357000000005,9.377355000000001,10.0,28.170002,0.0,87.547357,False,True,実質無借金,True,0.13471248460361604,260.47414272,小型,289.0,144.7,1232.516,21130440000.0,20.2639582398504,4739982000.0,22.43,2790706000.0,9884968000.0,11245472000.0,,3927295000.0,3927295000.0,1136589000.0,14.085001,1.124529,9.578439,71.72038986774238,12.736916079949289,False,26050163000.0,32009727000.0,9052226000.0,22957501000.0,3092662000.0,9936039000.0,,5916141000.0,-2719730000.0,-1352498000.0,,False,[],17570052000.0,,,40.0
51,7102,自動車・輸送機,47.54638598747624,10.0,9.762383987476237,27.784002,0.0,66.35671554299647,False,False,,False,0.5566074218447878,529.5659008,中型,109.00000000000001,640.28,4906.862,96340000000.0,9.405164777760113,6936000000.0,7.2,6416000000.0,14691000000.0,81648000000.0,,8220000000.0,8220000000.0,1804000000.0,13.892001,0.7479322,5.731867,49.287151962428716,4.8248037364603,False,100630000000.0,131164000000.0,66517000000.0,64647000000.0,35983000000.0,3445000000.0,,1447000000.0,-1721000000.0,-3557000000.0,,False,[],88058000000.0,,,18.810329555520227
52,9028,運輸・物流,47.489455,7.489455,10.0,30.0,0.0,59.36652953654571,False,False,,False,0.3829181112096536,675.29924608,中型,448.00000000000006,423.94,2583.035,140751000000.0,5.9385372682728566,6223000000.0,4.42,4150000000.0,17668000000.0,123083000000.0,562000000.0,6227000000.0,6227000000.0,2023000000.0,17.040001,1.502109,9.152239,52.60486618692831,8.465514895932525,False,51457000000.0,70733000000.0,32860000000.0,37209000000.0,14248000000.0,11316000000.0,,11233000000.0,-4663000000.0,-824000000.0,,False,[],132861000000.0,,,11.877074536545713
53,6819,情報通信・サービスその他,47.478788,7.478788,10.0,30.0,0.0,83.66845204811193,False,True,実質無借金,False,0.06994332203013338,90.11902464,小型,308.0,50.11,323.751,5489630000.0,18.094832024055968,1191076000.0,21.7,906862000.0,4380612000.0,1109017000.0,,1252178000.0,1252178000.0,345315000.0,16.700001,1.5042424,9.718619,79.23706421972933,13.52305601240467,False,6165420000.0,7272329000.0,1509949000.0,5762380000.0,403040000.0,2067895000.0,,1453735000.0,-799925000.0,-528573000.0,,False,[],4648493000.0,,,36.189664048111936
54,7079,情報通信・サービスその他,47.3990895,7.3990895000000005,10.0,30.0,0.0,79.21521406807638,False,True,実質無借金,False,0.0069394398169097754,66.6144,小型,344.0,304.43,1822.15,5326810000.0,15.908062284038191,1306173000.0,24.52,912899000.0,2076973000.0,3249836000.0,,1309490000.0,1309490000.0,396590000.0,17.802,1.5201821,9.098972,76.91228271193056,21.136286720069833,False,4325836000.0,5585615000.0,1289591000.0,4296024000.0,29812000.0,3478664000.0,,1104251000.0,-88335000.0,-195830000.0,,False,[],4595720000.0,,,31.816124568076383
55,1847,建設・資材,47.338929488484666,9.778419,10.0,27.560510488484667,0.0,52.78858862537986,False,True,実質無借金,False,0.19747689599530585,377.45758208,小型,356.0,719.16,4979.335,98999000000.0,2.7248295684475945,6866000000.0,6.94,4697000000.0,10508000000.0,88490000000.0,747000000.0,6944000000.0,6944000000.0,2246000000.0,13.780255244242333,1.0443162,7.230658,50.420105914026216,11.77528420227362,False,40816000000.0,67602000000.0,33517000000.0,34085000000.0,6731000000.0,19956000000.0,,8144000000.0,-1353000000.0,75000000.0,,False,[],96373000000.0,,,5.449659136895189
56,1450,建設・資材,47.335946,7.335946,10.0,30.0,0.0,77.48975699367156,True,True,実質無借金,False,0.0,128.21960704,小型,373.0,168.77,961.632,12286088000.0,15.076905496835783,2328357000.0,18.95,1576283000.0,3310153000.0,8975934000.0,424914000.0,2337469000.0,2337469000.0,761185000.0,18.719,1.5328108,8.73378,72.23834386152076,19.820450313459496,False,8223072000.0,11383251000.0,3160179000.0,8223072000.0,0.0,4116146000.0,,2141625000.0,-78287000.0,-348442000.0,,False,[],10676415000.0,,,30.153810993671566
57,4933,素材・化学,47.25971596513206,8.22537,9.034345965132058,30.0,0.0,63.41129005921749,False,False,,False,0.6056576402321083,238.34955776,小型,110.00000000000001,146.52,1005.959,45006000000.0,8.07578704704272,4584000000.0,10.19,2938000000.0,24046000000.0,20959000000.0,,4236000000.0,4236000000.0,1299000000.0,15.461999,1.354926,9.302484,47.10303789539618,12.079506098479145,False,26564000000.0,35123000000.0,18579000000.0,16544000000.0,10020000000.0,8394000000.0,,38000000.0,-10360000000.0,9234000000.0,,False,[],41643000000.0,,,16.15157409408544
58,9647,情報通信・サービスその他,47.2281745,9.1881745,10.0,28.04,0.0,57.17512337680113,False,True,実質無借金,False,0.2742434624672891,51.34166528,小型,34.0,969.21,7553.565,8061713000.0,4.973474438400565,762681000.0,9.46,512790000.0,2070492000.0,5991220000.0,466091000.0,759016000.0,759016000.0,245820000.0,14.02,1.1623651,9.058924,51.382056089625905,10.987136113693317,False,4859107000.0,7421515000.0,3423859000.0,3813327000.0,1045780000.0,3537871000.0,,410790000.0,-59637000.0,-561888000.0,,False,[],7679762000.0,,,9.94694887680113
59,7095,情報通信・サービスその他,47.2180515,7.2180515,10.0,30.0,0.0,87.2180515,False,True,実質無借金,True,0.26036866359447003,204.68074496,小型,376.0,201.01,943.851,51675000000.0,31.138180433955082,5171000000.0,10.01,3443000000.0,9236000000.0,42438000000.0,25000000.0,5072000000.0,5072000000.0,1626000000.0,27.43,1.5563897,7.3080945,52.67903589387897,23.63345521023766,False,15316000000.0,23068000000.0,10840000000.0,12152000000.0,3164000000.0,7506000000.0,,-341000000.0,-1037000000.0,-2442000000.0,,False,[],39405000000.0,,,40.0
60,4752,情報通信・サービスその他,47.194823,8.730823000000001,10.0,28.464,0.0,56.15234541980804,False,True,実質無借金,False,0.0018717215627003327,70.08306176,小型,336.0,177.29,1305.594,8317480000.0,4.47876120990402,948822000.0,11.41,714133000.0,1478063000.0,6839417000.0,94944000.0,962518000.0,962518000.0,248385000.0,14.232,1.2538354,9.233459,61.57431935377953,12.40828931328728,False,5352675000.0,8676791000.0,3334116000.0,5342675000.0,10000000.0,5779935000.0,,624910000.0,-340665000.0,-288144000.0,,False,[],7960929000.0,,,8.95752241980804
61,4668,情報通信・サービスその他,47.17740675,7.46140675,10.0,29.715999999999998,0.0,67.08971464671819,False,True,実質無借金,False,0.001986649713922441,182.6604032,小型,387.0,68.47,488.596,24827000000.0,9.956153948359095,1698000000.0,6.84,1727000000.0,6287000000.0,18540000000.0,1052000000.0,2588000000.0,2588000000.0,861000000.0,14.857999999999999,1.4797502,10.559369,65.71279373368147,9.426600047585058,False,12609000000.0,19150000000.0,6566000000.0,12584000000.0,25000000.0,9127000000.0,,1734000000.0,151000000.0,-636000000.0,,False,[],22579000000.0,,,19.91230789671819
62,7228,自動車・輸送機,47.176002,10.0,10.0,27.176002,0.0,56.015166509713026,False,True,実質無借金,False,0.12104999964554836,90.0624896,小型,357.0,500.0,3848.396,14578068000.0,4.419582254856512,1714833000.0,11.76,1208505000.0,5604958000.0,8973109000.0,496760000.0,1742925000.0,1742925000.0,526135000.0,13.588001,0.98352665,7.57,78.7155957092301,12.443771842864173,False,9646457000.0,10931558000.0,2298883000.0,8604841000.0,1041616000.0,2340020000.0,,1425711000.0,-252644000.0,-576329000.0,,False,[],13961048000.0,,,8.839164509713024
63,5868,情報通信・サービスその他,47.135443,7.561443,10.0,29.574,0.0,64.63445383131005,False,True,実質無借金,False,0.20899339600997272,43.41139456,小型,300.0,122.21,783.082,7803013000.0,8.749505415655024,426985000.0,5.47,278018000.0,2842753000.0,4960260000.0,,431076000.0,431076000.0,153057000.0,14.787,1.4877114,9.532771,63.347920922979824,8.988879442230813,False,3325103000.0,4341590000.0,1591279000.0,2750307000.0,574796000.0,1927316000.0,,341565000.0,-83568000.0,-519454000.0,,False,[],7175217000.0,,,17.49901083131005
64,1870,建設・資材,47.13240056557112,7.9331949999999996,9.241205565571118,29.958000000000002,0.0,81.97350084598239,False,False,,False,0.5608264198642975,1032.89806848,中型,375.0,241.92,1698.08,140698000000.0,17.420550140205634,8654000000.0,6.15,5643000000.0,19416000000.0,121281000000.0,,8163000000.0,8163000000.0,2519000000.0,14.979000000000001,1.413361,9.920635,47.72361669671336,5.638992059724278,False,107427000000.0,144220000000.0,75385000000.0,68827000000.0,38600000000.0,15669000000.0,,-17191000000.0,-255000000.0,13149000000.0,,False,[],119824000000.0,,,34.84110028041127
65,5888,小売,47.08898475,7.08898475,10.0,30.0,0.0,86.32954595471644,True,True,実質無借金,False,0.0,96.91498496,小型,193.0,342.06,2253.846,18349324000.0,19.620280602358218,1375811000.0,7.5,898245000.0,8141117000.0,10208207000.0,,1361865000.0,1361865000.0,463620000.0,16.555999,1.5662117,10.319827,64.36757503120238,17.41328234475152,False,5530650000.0,8592292000.0,3061642000.0,5530650000.0,0.0,2220340000.0,,1153266000.0,-494996000.0,-122154000.0,,False,[],15339643000.0,,,39.240561204716435
66,7039,情報通信・サービスその他,47.0014635,7.3634635,10.0,29.637999999999998,0.0,87.0014635,False,True,実質無借金,True,0.09875585587234198,70.63878144,小型,432.0,196.51,1286.578,8615418000.0,22.715214808864122,950459000.0,11.03,661855000.0,2846799000.0,5768619000.0,,955487000.0,955487000.0,291136000.0,14.818999999999999,1.5273073,9.999492,73.01504216626702,13.851023304490623,False,4803409000.0,5987369000.0,1590783000.0,4371680000.0,431729000.0,2695946000.0,,957341000.0,-344455000.0,-617923000.0,,False,[],7020660000.0,,,40.0
67,6333,機械,46.99339775,6.99339775,10.0,30.0,0.0,56.086550797343556,False,True,実質無借金,False,0.017901298089768047,505.89380608,中型,366.0,279.77,1955.529,30546287000.0,4.546576523671777,6055736000.0,19.82,3811499000.0,13885646000.0,16660641000.0,,5918008000.0,5918008000.0,1834568000.0,15.039,1.5571234,10.883941,77.22039906626405,12.720276804713931,False,33324866000.0,42396568000.0,8891853000.0,32738799000.0,586067000.0,13886562000.0,,3944667000.0,1470431000.0,-4706674000.0,,False,[],29217874000.0,,,9.093153047343554
68,6668,電機・精密,46.9537757389691,9.876981,9.472794738969101,27.604,0.0,71.41828273135714,False,False,,False,0.9328477122695197,137.6759808,小型,147.0,234.34,1568.411,12680000000.0,12.232253496194016,4822000000.0,38.03,2007000000.0,4822000000.0,7858000000.0,,2591000000.0,2591000000.0,583000000.0,13.802,1.0246038,6.8575573,48.418384216907306,13.250893102500688,False,25473000000.0,27219000000.0,14038000000.0,13179000000.0,12294000000.0,8284000000.0,,3364000000.0,-259000000.0,-1101000000.0,,False,[],11298000000.0,,,24.46450699238803
69,2304,情報通信・サービスその他,46.799473347654484,7.162809,9.636664347654488,30.0,0.0,67.99113036013372,False,True,実質無借金,False,0.10164336806143284,48.41815552,小型,408.0,116.74,625.862,19499573000.0,10.595828506239613,717584000.0,3.68,587056000.0,3219977000.0,16279596000.0,,751250000.0,751250000.0,164194000.0,20.371,1.5674382,8.40329,48.909993042963464,14.756982636244839,False,3403872000.0,6317345000.0,3227532000.0,3089813000.0,314059000.0,1138856000.0,,708106000.0,-58405000.0,-418776000.0,,False,[],17631382000.0,,,21.191657012479226
70,7803,情報通信・サービスその他,46.74596161623792,7.222186250000001,9.523775366237922,30.0,0.0,86.74596161623793,False,True,実質無借金,True,0.4790487305379289,382.46014976,小型,177.0,24.65,190.084,56175627000.0,21.426794629085325,4868227000.0,8.67,3418196000.0,20009623000.0,36166003000.0,,4820148000.0,4820148000.0,1231557000.0,20.836,1.4835546,11.440163,48.57132609871377,9.525795389608136,False,35774009000.0,49797228000.0,24575175000.0,24187174000.0,11586835000.0,25042207000.0,,5818268000.0,894049000.0,-5032295000.0,,False,[],46262958000.0,,,40.0
71,9009,運輸・物流,46.67379955751959,9.2158795,8.839920057519588,28.618,0.0,62.05613196564211,False,False,,False,0.6471800574480041,5888.0360448,大型,147.0,148.29,1055.476,319314000000.0,7.6911662040612585,36009000000.0,11.28,69961000000.0,88691000000.0,230623000000.0,,100749000000.0,100749000000.0,28688000000.0,14.309,1.1568241,8.233867,46.51976017255877,3.006530412638585,False,838385000000.0,1094120000000.0,569465000000.0,508982000000.0,329403000000.0,51529000000.0,,41149000000.0,-9245000000.0,-62869000000.0,,False,[],296509000000.0,,,15.382332408122517
72,6266,機械,46.67209863511991,6.95944525,9.712653385119912,30.0,0.0,86.67209863511991,False,True,実質無借金,True,0.3646318032666186,406.58755584,小型,121.0,261.89,1787.957,35865084000.0,27.3553864597519,5917269000.0,16.5,4247495000.0,11855145000.0,24009938000.0,2687933000.0,5824823000.0,5824823000.0,1531966000.0,17.673999000000002,1.5716262,10.729695,49.137960155359735,12.555041711736445,False,32991434000.0,49200394000.0,24557963000.0,24176070000.0,8815364000.0,10343286000.0,,7506726000.0,-1710321000.0,-3163932000.0,,False,[],28161419000.0,,,40.0
73,9273,商社・卸売,46.628656500000005,8.7746545,10.0,27.854002,0.0,47.366367744131246,False,True,実質無借金,False,0.11277841153449467,352.95305728,小型,204.99999999999997,86.34,673.055,22134145000.0,0.36885562206562234,4382314000.0,19.8,2946337000.0,6639601000.0,15494543000.0,,4368056000.0,4368056000.0,1421718000.0,13.927001,1.2450691,9.705814,78.27665752948005,11.004139547200301,False,27876962000.0,32004016000.0,6952342000.0,25051674000.0,2825288000.0,13954886000.0,,3830664000.0,-1471124000.0,795246000.0,,False,[],22052802000.0,,,0.7377112441312447
74,3076,商社・卸売,46.6245495,8.2825495,10.0,28.342,0.0,86.6245495,False,True,実質無借金,True,0.009713080708032461,1491.66456832,中型,393.0,407.12,2084.124,66197000000.0,32.89368023769373,8892000000.0,13.43,21280000000.0,30343000000.0,35853000000.0,12498000000.0,21217000000.0,21217000000.0,-66000000.0,14.171,1.3434901,6.877579,77.74189885455553,5.62749193089045,False,110607000000.0,140906000000.0,28841000000.0,109543000000.0,1064000000.0,45055000000.0,,7647000000.0,7084000000.0,-5384000000.0,,False,[],49812000000.0,,,40.0
75,6670,電機・精密,46.532126500000004,6.5321265,10.0,30.0,0.0,67.56757500764184,False,True,実質無借金,False,0.15050717660493965,1480.843264,中型,280.0,146.22,950.059,207171000000.0,10.517724253820917,19378000000.0,9.35,14052000000.0,51675000000.0,155495000000.0,,19687000000.0,19687000000.0,5611000000.0,16.153999,1.6556866,10.757762,66.56481495282527,13.200144023510866,False,102761000000.0,134182000000.0,44663000000.0,89318000000.0,13443000000.0,57725000000.0,,17587000000.0,-24832000000.0,-8123000000.0,,False,[],187455000000.0,,,21.035448507641835
76,6565,情報通信・サービスその他,46.51814468755255,7.017430500000001,9.500714187552548,30.0,0.0,61.217152711639585,False,False,,False,0.8301206150817758,222.69763584,小型,153.0,199.79,984.019,10679046000.0,7.349504012043519,3962840000.0,37.11,2542465000.0,4625856000.0,6053189000.0,205759000.0,3908675000.0,3908675000.0,1366209000.0,22.413999,1.5965139,7.8632565,48.502142562657646,11.889029190135886,False,23332334000.0,26285579000.0,13536510000.0,12749069000.0,10583265000.0,5920492000.0,,3277116000.0,-3778769000.0,836119000.0,,False,[],9947923000.0,,,14.699008024087037
77,4012,情報通信・サービスその他,46.50949025,6.50949025,10.0,30.0,0.0,72.44405729940907,True,True,実質無借金,False,0.0,63.7074432,小型,301.0,139.15,898.515,7434787000.0,12.967283524704534,790053000.0,10.63,597778000.0,1848319000.0,5586467000.0,,848445000.0,848445000.0,250667000.0,16.77321237918732,1.6616305,10.729429,74.66947112236822,15.517815529962387,False,3563885000.0,4772881000.0,1208996000.0,3563885000.0,0.0,3023036000.0,,556818000.0,34959000.0,-37221000.0,,False,[],6581363000.0,,,25.93456704940907
78,9242,情報通信・サービスその他,46.472117499999996,6.4721175,10.0,30.0,0.0,86.4721175,True,True,実質無借金,True,0.0,23.63390208,小型,128.0,174.56,1158.076,1155112000.0,20.92286078888497,189706000.0,16.42,105069000.0,874061000.0,281050000.0,182741000.0,195412000.0,195412000.0,90343000.0,15.592,1.6561952,10.987626,84.19147694103911,10.174311652470786,False,1305191000.0,1550265000.0,245074000.0,1305191000.0,0.0,1108429000.0,,128249000.0,-117975000.0,17280000.0,,False,[],955247000.0,,,40.0
79,6430,機械,46.452,10.0,10.0,26.451999999999998,0.0,59.64943574352749,False,True,実質無借金,False,0.044162457340446284,413.35332864,小型,353.0,432.71,3369.341,57415710000.0,6.598717871763745,12212357000.0,21.27,7727428000.0,26693087000.0,30722622000.0,7884743000.0,11446533000.0,11446533000.0,3719061000.0,13.225999999999999,0.84259796,6.5609765,79.08203250373745,18.078096175223237,False,47287335000.0,57266276000.0,11978847000.0,45287335000.0,2000000000.0,16960449000.0,,7666702000.0,-7845454000.0,-3295294000.0,,False,[],53861539000.0,,,13.19743574352749
80,6432,機械,46.3868925,6.3868925,10.0,30.0,0.0,46.95408293207119,True,True,実質無借金,False,0.0,2951.7365248,中型,335.0,567.78,3849.621,213230000000.0,0.28359521603559285,37146000000.0,17.42,26113000000.0,56009000000.0,157221000000.0,7868000000.0,35608000000.0,35608000000.0,9495000000.0,15.553,1.6599036,11.254358,76.70380951506075,15.570366112169006,False,166998000000.0,217718000000.0,50720000000.0,166998000000.0,0.0,46482000000.0,,8283000000.0,-2348000000.0,-14583000000.0,,False,[],212627000000.0,,,0.5671904320711857
81,5533,不動産,46.38243,8.572432,10.0,27.809998000000004,0.0,65.23601059213317,False,True,実質無借金,False,0.33690133589209226,68.26078208,小型,356.0,199.54,1527.794,6385724000.0,9.426790296066583,1021984000.0,16.0,699290000.0,4871354000.0,1514369000.0,,1024581000.0,1024581000.0,325291000.0,13.904999000000002,1.2855136,9.842638,55.602763874810265,10.075671534162609,False,7100160000.0,9551518000.0,4240610000.0,5310908000.0,1789252000.0,4572519000.0,,869044000.0,-213038000.0,-288202000.0,,False,[],5835613000.0,,,18.853580592133167
