rank,ticker,growth_rank_score,score_growth,score_profit,penalty,total_score,debt_free_flag,net_cash_status,debt_to_equity_ratio,revenue,revenue_growth_rate,operating_income,net_income,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,equity,total_debt,cash,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,is_debt_free,score_value,score_safety
299,1438,59.292,40.0,19.292,0.0,75.96292150000001,False,実質無借金,0.06078832567656256,6271357000.0,20.63371123076121,538283000.0,384527000.0,9.646,1.4048078,15.220158,71.74932608629038,8.57057430416048,False,4396416000.0,5776333000.0,4144480000.0,251936000.0,2631424000.0,False,[],5198677000.0,,,False,6.6709215,10.0
300,3104,59.22293718245265,37.68693918245265,21.535998,0.0,71.72293718245265,False,実質無借金,0.011820978549454254,42912000000.0,18.843469591226324,6479000000.0,4477000000.0,10.767999,2.1114705,20.0,71.24969973576748,9.444803098773402,False,48019000000.0,66608000000.0,47458000000.0,561000000.0,8065000000.0,False,[],36108000000.0,,,False,2.5,10.0
301,4337,59.176244726804256,29.176244726804253,30.0,0.0,63.120102226804256,False,実質無借金,2.434908789386401,45362000000.0,14.588122363402126,2642000000.0,1591000000.0,37.31,4.456459,14.22457,7.083700440528634,7.44075638704486,False,24855000000.0,102150000000.0,7236000000.0,17619000000.0,46301000000.0,False,[],39587000000.0,,,False,3.9438575,0.0
302,6570,59.153321380016834,29.153321380016838,30.0,0.0,71.3680041934836,False,,1.2129369730107185,16705339000.0,14.576660690008419,1294984000.0,917229000.0,21.020001,1.3331516,7.011461,31.641322440400277,8.408050271950222,False,10781201000.0,15397261000.0,4871897000.0,5909304000.0,4499974000.0,False,[],14580054000.0,,,False,8.334242,3.8804408134667585
303,6227,59.102000000000004,40.0,19.102,0.0,65.66116424936739,False,,0.7766508230084389,21005577000.0,36.20833642152368,2095320000.0,337742000.0,9.551,5.0640917,158.71559,39.677492748102146,7.601011420142336,False,19296432000.0,27373524000.0,10861128000.0,8435304000.0,3647468000.0,False,[],15421653000.0,,,False,0.0,6.559164249367382
304,3965,58.981079580632425,36.93707958063243,22.044,0.0,76.92378583063243,False,実質無借金,0.3727469158382853,9689408000.0,18.468539790316214,530589000.0,401823000.0,11.022,1.2995057,12.239061,57.10219050648308,7.145989422207977,False,5197493000.0,6630567000.0,3786199000.0,1411294000.0,1768686000.0,False,[],8178887000.0,,,False,7.94270625,10.0
305,3241,58.75692520775623,28.756925207756233,30.0,0.0,71.62250437176014,False,,1.7402780576264356,13213000000.0,14.378462603878116,1120000000.0,710000000.0,18.096999999999998,1.2511424,7.9048667,32.363873492011734,5.764705882352941,False,13600000000.0,15335000000.0,4963000000.0,8637000000.0,2316000000.0,False,[],11552000000.0,,,False,8.744288000000001,4.121291164003911
306,4498,58.71056568573523,30.170565685735234,28.54,0.0,70.41027168573524,False,実質無借金,0.009904864351776756,7442037000.0,15.085282842867617,1421398000.0,969684000.0,14.27,2.9681118,23.201176,68.68133256432348,14.977318282836857,False,6643236000.0,9577684000.0,6578081000.0,65155000.0,5560958000.0,False,[],6466541000.0,,,False,1.6997059999999997,10.0
307,3989,58.70882359566092,28.708823595660917,30.0,0.0,71.06512109566091,False,実質無借金,0.06045653213523448,8579864000.0,14.354411797830458,2074043000.0,1413204000.0,31.584,5.6486425,20.57481,69.33173030640546,26.549619493212322,False,5468365000.0,7437596000.0,5156614000.0,311751000.0,5431008000.0,False,[],7502871000.0,,,False,2.3562975,10.0
308,2975,58.53008035017136,28.530080350171357,30.0,0.0,66.2180896165428,False,,2.8743974794215927,55849959000.0,14.265040175085678,5524556000.0,3106800000.0,15.162999999999998,1.6544544,12.578179,24.814478049114296,3.9143425842156625,False,98795369000.0,102760751000.0,25499544000.0,73295825000.0,1904843000.0,False,[],48877556000.0,,,False,6.083183249999999,1.604826016371432
309,1965,58.507063661161396,28.507063661161396,30.0,0.0,71.7625901611614,False,実質無借金,0.0012277354891109306,84190000000.0,14.253531830580698,9634000000.0,7256000000.0,19.353001,3.0446455,16.977894,66.04418497311727,12.722230606700876,False,53008000000.0,80163000000.0,52943000000.0,65000000.0,12571000000.0,False,[],73687000000.0,,,False,3.2555265000000007,10.0
310,6080,58.481219720645356,34.24921972064536,24.232,0.0,70.53468372064535,False,実質無借金,0.07185449642485921,22448727000.0,17.12460986032268,7126679000.0,5070542000.0,12.116,2.5130107,21.786144,77.60550541471099,10.752907957480119,False,46393732000.0,55773891000.0,43283610000.0,3110122000.0,16243092000.0,False,[],19166533000.0,,,False,2.053464,10.0
311,6564,58.455812359433814,28.455812359433814,30.0,0.0,71.1623091094338,False,,0.6033717520278571,10905457000.0,14.227906179716907,4534483000.0,2862856000.0,19.188999000000003,3.395243,19.174013,54.231124366338,12.811682276676544,False,24775342000.0,28492911000.0,15452026000.0,9323316000.0,8115702000.0,False,[],9547104000.0,,,False,2.7064967500000003,10.0
312,5582,58.379999999999995,40.0,18.38,0.0,68.38,False,実質無借金,0.019687517349916694,1652097000.0,22.02783282577561,365654000.0,403751000.0,9.19,3.0577497,45.456142,88.70728137550991,6.899176706264407,False,3709976000.0,4101519000.0,3638346000.0,71630000.0,2900488000.0,False,[],1353869000.0,,,False,0.0,10.0
313,6622,58.298,40.0,18.298000000000002,0.0,69.99880336614709,False,,0.49825469209588713,226375000000.0,20.047621320351485,16179000000.0,11961000000.0,9.149000000000001,1.9226248,21.645182,47.675668598441256,5.462846393169814,False,207315000000.0,290234000000.0,138371000000.0,68944000000.0,30354000000.0,False,[],188571000000.0,,,False,2.475580500000001,9.225222866147085
314,6361,58.272367145686715,28.27236714568671,30.0,0.0,67.703792634732,False,実質無借金,0.3178519133615198,866668000000.0,14.136183572843356,97954000000.0,71401000000.0,15.086513817489546,4.465977,28.391973,47.088256217135864,10.993556289872359,False,623709000000.0,1005085000000.0,473277000000.0,150432000000.0,171031000000.0,False,[],759328000000.0,,,False,0.40200674999999997,9.029418739045289
315,3011,58.20505197656081,39.12505197656081,19.08,0.0,71.44957426056467,False,,1.1760289600336067,5601270000.0,19.562525988280406,343910000.0,250019000.0,9.54,0.90344113,9.794136,29.733566852011595,4.1944482195065005,False,5739420000.0,8870668000.0,2637566000.0,3101854000.0,1098894000.0,False,[],4684804000.0,,,False,10.0,3.2445222840038648
316,4975,58.135758991117,28.135758991117,30.0,0.0,71.43407824111699,False,実質無借金,0.009578274492566832,28356968000.0,14.0678794955585,10513766000.0,7497987000.0,17.628,2.839822,16.806723,87.1843896294458,15.246508242367327,False,48270962000.0,54841235000.0,47812996000.0,457966000.0,26046792000.0,False,[],24859731000.0,,,False,3.2983192499999996,10.0
317,1961,58.132787188118186,28.132787188118186,30.0,0.0,71.0288014381182,False,実質無借金,0.0695525474713292,253135000000.0,14.066393594059093,21895000000.0,17203000000.0,17.578,3.089708,18.415943,52.96780007866998,13.470411938934248,False,113779000000.0,200839000000.0,106380000000.0,7399000000.0,31856000000.0,False,[],221919000000.0,,,False,2.8960142500000003,10.0
318,7130,58.129998,40.0,18.129998,0.0,68.87113191773504,False,,1.4242869480366536,1006914000000.0,41.27823526027862,15786000000.0,8540000000.0,9.064999,0.8441354,10.136092,22.325470753205128,5.112354092353815,False,216147000000.0,399360000000.0,89159000000.0,126988000000.0,43992000000.0,False,[],712717000000.0,,,False,9.965977,0.7751569177350426
319,6535,58.113965664190914,28.113965664190914,30.0,0.0,73.23883228919091,True,実質無借金,0.0,18735000000.0,14.056982832095457,3549000000.0,2420000000.0,15.262,1.9707432,10.0856695,63.83126429271479,15.893416927899686,False,15631000000.0,24488000000.0,15631000000.0,0.0,18602000000.0,False,[],16426000000.0,,,True,5.124866624999999,10.0
320,7073,57.983963615896116,27.98396361589612,30.0,0.0,66.96695297068943,False,実質無借金,1.0810858566402137,4190221000.0,13.99198180794806,238198000.0,137777000.0,19.601999,2.111245,13.249796,34.38631506437996,8.230830479701408,False,2025781000.0,2830850000.0,973425000.0,1052356000.0,1401166000.0,False,[],3675891000.0,,,False,4.187551,4.795438354793319
321,6538,57.979824794265994,27.979824794265994,30.0,0.0,70.959974794266,False,実質無借金,0.37687756030951297,4294000000.0,13.989912397132997,352000000.0,211000000.0,17.57,3.019064,18.0794,57.99894403379092,8.145454545454545,False,3025000000.0,3788000000.0,2197000000.0,828000000.0,1067000000.0,False,[],3767000000.0,,,False,2.98015,10.0
322,6862,57.9540008,40.0,17.9540008,0.0,64.82891948639576,False,,1.5351098439774982,24540461000.0,29.035245152107038,767204000.0,373818000.0,8.9770004,1.9207755,22.300312,33.661622559187286,3.585256650204507,False,14979201000.0,17553221000.0,5908699000.0,9070502000.0,2004591000.0,False,[],19018417000.0,,,False,2.3210444999999993,4.553874186395762
323,3733,57.90628706998814,27.90628706998814,30.0,0.0,74.16717656998814,True,実質無借金,0.0,38425000000.0,13.95314353499407,7275000000.0,5328000000.0,15.607001,1.6744276,11.46789,81.1485086761856,13.97886357397749,False,36430000000.0,44893000000.0,36430000000.0,0.0,15260000000.0,False,[],33720000000.0,,,False,6.260889499999999,10.0
324,3252,57.808,40.0,17.808,0.0,68.95356603431975,False,,1.4113093234601144,57068000000.0,80.61208342564169,8677000000.0,6087000000.0,8.904,1.4590487,21.052979,38.61216285295927,5.652242694956263,False,107460000000.0,115417000000.0,44565000000.0,62895000000.0,23701000000.0,False,[],31597000000.0,,,False,4.941511749999999,6.204054284319757
325,4476,57.74528144189499,27.745281441894992,30.0,0.0,67.74528144189499,False,実質無借金,0.0015709636765113724,3705853000.0,13.872640720947496,335073000.0,148485000.0,28.649,3.2495139,69.443245,71.50458842257416,13.701799305654133,False,1711827000.0,2390255000.0,1709142000.0,2685000.0,1563532000.0,False,[],3254384000.0,,,False,0.0,10.0
326,4540,57.666,40.0,17.666,0.0,76.99501724999999,False,実質無借金,0.2340414204333706,181093000000.0,20.05237163976267,40125000000.0,32428000000.0,8.833,1.0581521,11.520889,64.71596537318575,7.573530997886017,False,370864000000.0,464380000000.0,300528000000.0,70336000000.0,73227000000.0,False,[],150845000000.0,,,False,9.32901725,10.0
327,7213,57.657538897697336,28.629540897697336,29.027998,0.0,77.49211952763436,False,実質無借金,0.1729493569723962,25931893000.0,14.314770448848668,3531894000.0,2255463000.0,14.513999,0.71906346,5.0818744,49.50374188981107,20.86845389185893,False,11847192000.0,20403193000.0,10100344000.0,1746848000.0,2073769000.0,False,[],22684639000.0,,,False,10.0,9.834580629937022
328,7092,57.60189573459715,27.601895734597154,30.0,0.0,70.43771648459715,False,実質無借金,0.15403422982885084,18009000000.0,13.800947867298577,3339000000.0,2026000000.0,16.830000000000002,2.939793,18.656717,63.445569851263805,14.564431704885344,False,16048000000.0,21918000000.0,13906000000.0,2142000000.0,8085000000.0,False,[],15825000000.0,,,False,2.83582075,10.0
329,1893,57.59765514070587,35.54565514070587,22.052,0.0,61.1668683930741,False,,0.9675460161921201,727491000000.0,17.772827570352934,21697000000.0,12460000000.0,11.026,2.5459733,23.809187,26.064530007104693,4.486373599106736,False,338534000000.0,660127000000.0,172059000000.0,166475000000.0,57270000000.0,False,[],617707000000.0,,,False,1.5477032499999996,2.021510002368231
330,4255,57.57356640251984,27.573566402519837,30.0,-40.0,17.573566402519837,False,実質無借金,0.012734557972854764,4331402000.0,13.786783201259919,-68334000.0,-69325000.0,50.93299999999999,9.360526,41.49102,13.268620773315842,-13.327779372142334,False,358903000.0,2670888000.0,354390000.0,4513000.0,1601232000.0,False,[],3806595000.0,,,False,0.0,0.0
331,2404,57.55260792549973,27.55260792549973,30.0,0.0,60.04270692549973,False,,3.542399051329419,8043054000.0,13.776303962749864,211165000.0,335722000.0,108.42099,7.6645765,20.039604,14.566686826757325,4.959987034248844,False,2980159000.0,4503948000.0,656076000.0,2324083000.0,979168000.0,False,[],7069182000.0,,,False,2.490099,0.0
332,6278,57.4920008,40.0,17.4920008,0.0,67.4920008,True,実質無借金,0.0,32606000000.0,28.6841897545189,6878000000.0,5283000000.0,8.7460004,2.3263469,31.545547,92.73677136299658,6.583168113762221,False,73135000000.0,78863000000.0,73135000000.0,0.0,17976000000.0,False,[],25338000000.0,,,True,0.0,10.0
333,4816,57.482121506079814,27.482121506079814,30.0,0.0,69.01535400607982,True,実質無借金,0.0,100836000000.0,13.741060753039907,32433000000.0,23623000000.0,16.486,3.6865451,23.86707,80.21625301078646,14.819546074662037,False,153197000000.0,190980000000.0,153197000000.0,0.0,82474000000.0,False,[],88654000000.0,,,True,1.5332325000000004,10.0
334,1960,57.252001199999995,40.0,17.2520012,0.0,77.2520012,False,実質無借金,0.10014442329153811,67859000000.0,33.7623938026059,2123000000.0,1748000000.0,8.6260006,0.72509617,8.818555,51.60317756059554,4.4338693797177555,False,33517000000.0,59039000000.0,30466000000.0,3051000000.0,9111000000.0,False,[],50731000000.0,,,False,10.0,10.0
335,7012,57.233618186901225,30.28561818690122,26.948,0.0,60.250266090318725,False,,0.7134276548373558,2129321000000.0,15.14280909345061,119950000000.0,88001000000.0,13.474,2.8253176,22.33188,23.298853710252505,6.971555819773263,False,1204394000000.0,3016951000000.0,702915000000.0,501479000000.0,132776000000.0,False,[],1849287000000.0,,,False,1.9170299999999998,1.0996179034175018
336,6554,57.17300854830168,27.173008548301684,30.0,0.0,71.80351179830168,False,実質無借金,0.002129673450070989,15015000000.0,13.586504274150842,1213000000.0,915000000.0,22.851999,2.4654615,11.477987,62.933730454207,20.049586776859503,False,4235000000.0,6715000000.0,4226000000.0,9000000.0,3407000000.0,False,[],13219000000.0,,,False,4.63050325,10.0
337,2124,57.15591007976795,27.15591007976795,30.0,0.0,68.77389007976795,True,実質無借金,0.0,39156000000.0,13.577955039883975,9096000000.0,5611000000.0,40.311,7.7668304,23.52808,69.55752892784378,35.18956560185697,False,18094000000.0,26013000000.0,18094000000.0,0.0,19051000000.0,False,[],34475000000.0,,,False,1.61798,10.0
338,4480,57.111998799999995,40.0,17.1119988,0.0,65.34765730313046,False,実質無借金,0.7512371338083927,29302000000.0,42.71381258523281,2327000000.0,2798000000.0,8.5559994,4.917598,58.14377,44.706975509391384,4.602842691231738,False,35389000000.0,45201000000.0,20208000000.0,15181000000.0,18996000000.0,False,[],20532000000.0,,,False,0.0,8.23565850313046
339,2776,57.056,40.0,17.055999999999997,0.0,58.40028672349696,False,,1.9264305740063923,12296801000.0,95.39608111460038,42893000.0,16543000.0,8.527999999999999,2.511511,425.4456618509339,24.032860170490892,0.7065820041869991,False,4249344000.0,6041965000.0,1452057000.0,2797287000.0,203615000.0,False,[],6293269000.0,,,False,0.0,1.344286723496964
340,6016,57.025999999999996,40.0,17.026,0.0,65.15849362833272,False,実質無借金,0.341169639303281,28862663000.0,37.64115321580614,5090935000.0,4326113000.0,8.513,17.310854,26.953966,42.112955384998166,19.142478323231348,False,18616474000.0,32960819000.0,13880775000.0,4735699000.0,7411720000.0,False,[],20969501000.0,,,False,0.7615084999999997,7.370985128332722
341,3134,57.0060008,40.0,17.006000800000002,0.0,77.00600080000001,False,実質無借金,0.3642342754859926,22895350000.0,29.998078590203036,2354125000.0,1278023000.0,8.503000400000001,0.69300175,8.417921,62.2775899258746,11.427696163416117,False,14420120000.0,16972590000.0,10570120000.0,3850000000.0,4993572000.0,False,[],17612068000.0,,,False,10.0,10.0
342,3393,56.98059106948642,26.980591069486426,30.0,0.0,70.78241081948642,False,実質無借金,0.40888767528437053,22211760000.0,13.490295534743213,2737775000.0,1960104000.0,25.255,3.665907,14.792721,53.473171088870245,17.908960318384423,False,10701026000.0,14204080000.0,7595372000.0,3105654000.0,6565756000.0,False,[],19571506000.0,,,False,3.80181975,10.0
343,5015,56.84994231132214,26.849942311322135,30.0,0.0,68.08483331132214,True,実質無借金,0.0,13652991000.0,13.424971155661067,1354494000.0,932534000.0,25.218,3.0168107,25.060436,74.46517107225641,9.474986584163016,False,10006830000.0,13438269000.0,10006830000.0,0.0,148158000.0,False,[],12037024000.0,,,True,1.2348910000000002,10.0
344,4811,56.74736534854516,26.747365348545156,30.0,0.0,69.11566542652483,False,実質無借金,0.12995564180759633,5033855000.0,13.373682674272578,773510000.0,551343000.0,32.034,5.1249547,18.939041,48.80918098393903,20.757567625590383,False,2608480000.0,4729602000.0,2308480000.0,300000000.0,3571189000.0,False,[],4440056000.0,,,False,2.76523975,9.603060327979676
345,4768,56.662983312358676,26.66298331235868,30.0,0.0,69.12263581235868,False,実質無借金,0.018503435851519433,1107668000000.0,13.33149165617934,74366000000.0,53481000000.0,17.514,3.282258,20.16139,55.02216194318766,13.783989175362828,False,377657000000.0,673903000000.0,370796000000.0,6861000000.0,228136000000.0,False,[],977370000000.0,,,False,2.4596525,10.0
346,2429,56.65269343414022,26.65269343414022,30.0,0.0,68.52572205144824,False,,1.9227256446991403,242226000000.0,13.32634671707011,9219000000.0,4981000000.0,16.641001,0.9933457,6.858757,25.619085851924066,4.942633497748231,False,130564000000.0,174370000000.0,44672000000.0,85892000000.0,42739000000.0,False,[],213742000000.0,,,False,10.0,1.873028617308022
347,6209,56.647999999999996,40.0,16.648,0.0,76.648,False,実質無借金,0.13312542167513458,170340000000.0,22.912848339659128,11810000000.0,8756000000.0,8.324,0.69079983,8.598384,66.31240156132301,5.022753370475906,False,164591000000.0,219045000000.0,145254000000.0,19337000000.0,28021000000.0,False,[],138586000000.0,,,False,10.0,10.0
348,3064,56.61019482000582,26.610194820005823,30.0,0.0,66.61019482000583,False,実質無借金,0.012883068793273032,288119000000.0,13.305097410002912,37067000000.0,26338000000.0,25.39777439200787,9.778461,38.16638,71.50481286372286,24.702393419524363,False,105038000000.0,145028000000.0,103702000000.0,1336000000.0,30727000000.0,False,[],254286000000.0,,,False,0.0,10.0
